source,target,dataset
meka nokoi pisaranakena noitoki.,quiero que me cortes el cabello.,cuentos
impoiji pimpotsotantenaro potsoti.,después me arrancarás los ojos.,cuentos
ari ikemisantakeri isaraitari.,él obedeció y lo hizo.,cuentos
irosati meka añantariri tsikonti kityonkaina iito.,por eso hasta ahora vemos a tsikonti con los ojos hundidos.,cuentos
ari okarati pasonki.,así termina la historia.,cuentos
yamaniri tsimeri isheito mapoto,el pajarito y el caracol,cuentos
amonkaratero okarati akantiri amantantiarori amonkaratero añani.,cumplir con los compromisos hacieno valer tu palabra.,cuentos
meeka nokenkentsatakoteri tsimeri yamaniri isheito mapoto ikantiri:,ahora les voy contar un cuento sobre el pajarito que le pidió su tripa al caracol. el pajarito le dijo:,cuentos
"―pipabakenarota pisheito, jeroka nashi nosheito. nopajatempiro koajika noipiojantempiro. noantabakearota narori.","―me prestas tu tripa para comer, yo te daré la mía.",cuentos
"ari yoipiabetajanari isheito, ari ikantapajiri aisati pipabajenarota pisheito ari ipabajiri aisati ikantiri:","le prestó, y al pajarito le gustó y dijo al caracol:",cuentos
―ari okarate nomaete iko kitaiteri.,"―sólo quiero que me prestes, yo te la devolveré. estaré con tu tripa seis días.",cuentos
ari yora tsimeri tee yoipiajeneri isheito mapoto inebetakari ari ikantabetajari:,"así fue, el caracol les prestó, pero pasados los seis días el pajarito no le devolvía. el caracol le pedía y le pedía y el pajarito, no le devolvía. el caracol comenzó a lamentarse:",cuentos
―pamejenaro nosheito.,"―¿por qué entregué mi tripa? ¡no le hubiera hecho! ¡ay, si lo hubiera sabido! ¡ay, que me pase esto! ¡me ha engañado!",cuentos
chicho ranwe,mándalo adentro.,flashcards
chicho rankanwe,mándenlo adentro.,flashcards
¿katira jake?,¿debería ir?,flashcards
ea oinmawe jawekeskarin?,muéstrame cómo.,flashcards
¡jain iti jenewe!,¡dejad sitio!,flashcards
¡jainbi iwe!,¡quieto ahí!,flashcards
¡jainbi iwe!,¡quédate quieto!,flashcards
¡jainbi! ¡yometso!,¡alto! ¡ladrón!,flashcards
janra akinke,eso ayudó.,flashcards
mecha riki,está mojado.,flashcards
¡jainra itinke!,¡allá está!,flashcards
jaboki niikana,ellos caminaron.,flashcards
jaboki sai ika,ellos gritaron.,flashcards
nato piisi iki,esto apesta.,flashcards
tomki nokota,tom llegó.,flashcards
tomanki wetsakeskaakin aka,tom cambió.,flashcards
tomanki aka,tom varió.,flashcards
tomanki meken tash aka,tomás aplaudió.,flashcards
tomanki yoiya,tom decidió.,flashcards
tomki jabata,tom escapó.,flashcards
tomanra niwe bibake,tom espiró.,flashcards
tomra jainmacha ibake,tom gruñó.,flashcards
tomanra niwe chicho niaibake,tom inhaló.,flashcards
tomanra ninkatai,tom escucha.,flashcards
tomra jatishan ibake,tom estornudó.,flashcards
tomanra axeakai,tom enseña.,flashcards
tomanra akinai,tom ayudará.,flashcards
nato tanawe,pruébate este.,flashcards
jainmacha kawe,camina lentamente.,flashcards
¿jainmachaki ea ibata?,¿estaba equivocada?,flashcards
¿matsiki ika?,¿hacía frío?,flashcards
¿jakonki ika?,¿estuvo bueno?,flashcards
neno riki noa,estamos aquí.,flashcards
bachira non pike,comimos huevos.,flashcards
non akinti atipana,podemos ayudar.,flashcards
noa yoyo iti atipana,podemos hablar.,flashcards
non peoti atipana,podemos esperar.,flashcards
noara manoke,nos perdimos.,flashcards
nonra mia noike,te queremos.,flashcards
nonra mia noike,te amamos.,flashcards
noara mia shinanai,te extrañamos.,flashcards
noara mion kenai,te necesitamos.,flashcards
nonra akinaibake,lo prometimos.,flashcards
nonra shinanai,nos recordamos.,flashcards
nonra jato boai,nosotros conduciremos.,flashcards
nonra jato akinai,nosotros compartiremos.,flashcards
jishtena riki noa,estamos despiertos.,flashcards
noara jakonshaman iki,estamos limpios.,flashcards
kikin raroshaman noa,somos felices.,flashcards
atires riki noa,estamos listos.,flashcards
noara jain yoyo ikai,tenemos razón.,flashcards
paxkina riki noa,estamos cansados.,flashcards
ja jisa rabebires,somos gemelos.,flashcards
noara bakeranonbo iki,somos jóvenes.,flashcards
¡kikin onama!,¡qué burro!,flashcards
¡iresbiresa joni!,¡qué pendejo!,flashcards
¡jakoma joni!,¡qué imbécil!,flashcards
¡yama jaweki!,¡qué pérdida!,flashcards
¡jakoma jaweki!,¡qué desastre!,flashcards
atikoma jaweki,¡qué confusión!,flashcards
kikin isin,qué dolor.,flashcards
¡jawe tsinki!,¡qué equipo!,flashcards
¡jawerin mia!,¡qué ego!,flashcards
¿tsoarin mato?,¿quiénes sois?,flashcards
¿tsoarin mia?,¿quién sos?,flashcards
¿tsonki oina?,¿quién vitoreó?,flashcards
¿tsoaki jabata?,¿quién escapó?,flashcards
¿tsoaki joai?,¿quién viene?,flashcards
jakoma riki mia,estás loca.,flashcards
matora jakomakanke,hicieron trampa.,flashcards
min maxka,te desmayaste.,flashcards
minra ea jakomaakai,me lastimas.,flashcards
mia kenai,lo necesitas.,flashcards
min non kenai,nos necesitas.,flashcards
miabicho riki,eres libre.,flashcards
banetai joni riki mia,estás retrasado.,flashcards
¡mia jakon iki!,¡estás loco!,flashcards
¡mia isinai!,¡estás enfermo!,flashcards
mia isinai,estás enfermo.,flashcards
mia yosma iki,estás débil.,flashcards
¿ea kaban?,¿estoy invitado?,flashcards
¿jawe benaki yama?,¿nada nuevo?,flashcards
¿tee akirin mia?,¿estás ocupado?,flashcards
¿mia matsin ikai?,¿tienes frío?,flashcards
¿mia mawata?,¿estás muerto?,flashcards
¿min ninkayamai?,¿eres sordo?,flashcards
¿mia potota?,¿estás lleno?,flashcards
¿mia jakomacha iki?,¿estás herida?,flashcards
¿mia manota?,¿estás perdido?,flashcards
¿isiniri mia?,¿estás enfermo?,flashcards
¿min ikon yoiyai?,¿está segura?,flashcards
¿min ikon yoiyai?,¿está seguro?,flashcards
¿maton ikon yoiyai?,¿están seguros?,flashcards
ponte yoiwe,ten seguridad.,flashcards
ponte yoiwe,sea objetivo.,flashcards
ponte yoikanwe,sean objetivos.,flashcards
¡ponte yoyo iwe!,¡sé realista!,flashcards
¿min ati atipana?,¿puedo intentar?,flashcards
¿min ati atipana?,¿puede hacerlo?,flashcards
¿mia joti atipana?,¿puedes venir?,flashcards
¿min akinti atipana?,¿puedes ayudar?,flashcards
¿min yoyo ati atipana?,¿puedes leer?,flashcards
¿mia nonoti atipana?,¿sabes nadar?,flashcards
¿mia niti atipana?,¿puedes andar?,flashcards
¿mia niti atipana?,¿podéis andar?,flashcards
ramabi jowe,ven enseguida.,flashcards
jeman pikowe,sal fuera.,flashcards
ebe jowe,venga conmigo.,flashcards
¿tomki joa?,¿vino tom?,flashcards
¿tomanki akina?,¿tom ayudó?,flashcards
¿jakorin ea?,¿luzco bien?,flashcards
¿min jotiai?,¿usted fuma?,flashcards
¿mia ranx ikai?,¿usted ronca?,flashcards
¿mia ranx ikai?,¿tú roncas?,flashcards
jainmacha bowe,conduce lentamente.,flashcards
nato oinwe,examine esto.,flashcards
nato oinkanwe,examinen esto.,flashcards
ja ea meniwe,dame eso.,flashcards
sere ea meniwe,deme tiempo.,flashcards
chicho kawe,ve adentro.,flashcards
jakon yamekiri,buenos días.,flashcards
"manawe, tom","espera, tom.",flashcards
jakon paskoa,feliz pascua.,flashcards
¡jakon paskoa winowe!,¡feliz pascua!,flashcards
rama katanwe,ahora márchate.,flashcards
rama kawe,ahora vete.,flashcards
rama katanwe,ahora lárgate.,flashcards
¡ea kamawe!,¡déjame marchar!,flashcards
¡ea kamawe!,¡déjeme ir!,flashcards
ea jikimawe,déjame entrar.,flashcards
ea jikimakanwe,déjeme entrar.,flashcards
noa jikimakanwe,déjanos entrar.,flashcards
jain yakati jenewe,deja sitio.,flashcards
¡kikin kapo akin pota!,¡buen tiro!,flashcards
nato yoyo awe,lee esto.,flashcards
nato yoyo awe,lea esto.,flashcards
nato yoyo akanwe,lean esto.,flashcards
jawekeskarin awe,decí hola.,flashcards
bochiki oinwe,véase arriba.,flashcards
jara niai,ella anda.,flashcards
jara niai,ella camina.,flashcards
jakon riki ja,está buena.,flashcards
neno firimakanwe,firme aquí.,flashcards
nato firimawe,firma esto.,flashcards
neno yakawe,sentate ahí.,flashcards
jainbi iwe,tú mantente.,flashcards
nenobi banewe,quedate acá.,flashcards
minki menia,encárgate tú.,flashcards
nato yatanwe,toma esto.,flashcards
nato yatankanwe,tome esto.,flashcards
ja riki,eso es.,flashcards
¿jatian ramakan?,¿entonces qué?,flashcards
tomasninra ake,tomás condujo.,flashcards
tomanra kexeai,tom teje.,flashcards
tomanra onanke,tom sabe.,flashcards
tomra nonoai,tom nada.,flashcards
tomanra akai ike,tom juró.,flashcards
tomasninra potake,tomás votó.,flashcards
tomra niai,tom camina.,flashcards
tomra jowe ike,tom saludó.,flashcards
tomasra teetai,tomás trabaja.,flashcards
tomra kai,tom irá.,flashcards
neno manawe,espera aquí.,flashcards
nenobi banewe,aguarda aquí.,flashcards
nenobi manakanwe,esperen aquí.,flashcards
noara shinanbenoke,nos olvidamos.,flashcards
nonra manaibake,nosotros esperamos.,flashcards
ja pekao non oinon,después veremos.,flashcards
nonra oinai,ya veremos.,flashcards
¡nonra kananke!,¡hemos ganado!,flashcards
¿jaweki ja?,¿qué hay?,flashcards
¿tsoarin ja?,¿quién es?,flashcards
min bowe,tú maneja.,flashcards
min peowe,tú empieza.,flashcards
minra tanake,lo intentaste.,flashcards
¿ikonrin ea yoyo ika?,¿tengo razón?,flashcards
¿eaki jainmacha iki?,¿me equivoco?,flashcards
¿jainmacharin ea?,¿estoy equivocada?,flashcards
¿jakonrin mia?,¿estás bien?,flashcards
¿wenitirin mia?,¿estás levantado?,flashcards
jakon iwe,estate contento.,flashcards
manatai iwe,sea paciente.,flashcards
ninkatai iwe,sé serio.,flashcards
piti bewe,traed comida.,flashcards
vino bewe,trae vino.,flashcards
¿en mia akinti atipana?,¿puedo ayudar?,flashcards
nato bowe,lleva esto.,flashcards
nato oinwe,comprueba esto.,flashcards
westiora biwe,escoge uno.,flashcards
miabicho jowe,ven solo.,flashcards
yantainra joyamawe,ven temprano.,flashcards
¡ishtoncha jowe!,¡ven rápido!,flashcards
¡ishton jowe!,¡vení rápido!,flashcards
¡jenewe moa!,¡ya párale!,flashcards
¿tomanki aka?,¿fue tom?,flashcards
¡yoyo iyamawe!,¡no hables!,flashcards
yoyo iyamawe,no hables.,flashcards
sai iyamawe,no grites.,flashcards
jainmacha piwe,come despacio.,flashcards
¡jainmacha piwe!,¡comé despacio!,flashcards
diosra jake,dios existe.,flashcards
jakoma riki,está arruinado.,flashcards
jara jansoai,él miente.,flashcards
jara onan iki,es inteligente.,flashcards
neno riki,aquí está.,flashcards
kati riki,aquí vamos.,flashcards
jainbi iwe,"hey, cálmate.",flashcards
jainbi iwe,mantente quieto.,flashcards
janra yoike,lo admito.,flashcards
jawe atiyoma riki ea,estoy aburrida.,flashcards
¡kikin jakon riki ea!,¡soy feliz!,flashcards
chorontiki ea atipana,puedo saltar.,flashcards
yoyo atiki en onana,sé leer.,flashcards
eaki bewati atipana,puedo cantar.,flashcards
enki nonoti atipana,sé nadar.,flashcards
enra onanyamake,lo dudo.,flashcards
enra akinyamai,lo envidio.,flashcards
enra merake,lo encontré.,flashcards
eara manoke,me perdí.,flashcards
enra mia omisai,te detesto.,flashcards
enra mia ninkatai,te oigo.,flashcards
en mia akinban,le ayudo.,flashcards
enra onanke,la conozco.,flashcards
enra onanke,lo conozco.,flashcards
ramara en onanke,ahora sé.,flashcards
kikin jakon riki mia,me agradas.,flashcards
nokon kenra ike,me gustó.,flashcards
enra noike,lo amo.,flashcards
enra noike,te quiero.,flashcards
enra mia noike,te amo.,flashcards
¡enra mia noike!,¡te amo!,flashcards
nokon kenra ike,me encantó.,flashcards
enra shinanai,lo extraño.,flashcards
matsira ea kenai,necesito hielo.,flashcards
enra shinanai,me acuerdo.,flashcards
enra shinanai,yo recuerdo.,flashcards
eara sai ike,yo grité.,flashcards
jaskarakeska riki,eso creo.,flashcards
¡westiorara ea kenai!,¡quiero uno!,flashcards
¡ea akinwe! ¡ea akinwe!,¡socorro! ¡auxilio!,flashcards
moara en ninkake,lo intento.,flashcards
¡enra kananke!,¡he ganado!,flashcards
¡anon ikanwe!,¡al ataque!,flashcards
¡eara jaya iki!,¡lo tengo!,flashcards
¿jaskaakin ayamawe?,¿lo pillas?,flashcards
jara ishtoke,él corrió.,flashcards
chicho niawe,métete adentro.,flashcards
eara pakeke,me caí.,flashcards
teeti riki ea,estoy trabajando.,flashcards
westiora iskonya riki ea,tengo diecinueve.,flashcards
chankata riki ea,estoy levantado.,flashcards
nonra masa shinanxonai,lo procuramos.,flashcards
jakonres iwe,estate tranquilo.,flashcards
jakon jaweki akai iwe,sé justo.,flashcards
jakon akin awe,sean gentiles.,flashcards
irake ikai iwe,sé agradable.,flashcards
¡katanwe moa!,¡vete ya!,flashcards
jainmacha kawe,vaya despacio.,flashcards
¡eara jopariai!,¡hasta luego!,flashcards
¡westiora sere!,¡un segundo!,flashcards
koshi yatanwe,agarra fuertemente.,flashcards
jara joibake,él vino.,flashcards
janra tee jeneibake,él renunció.,flashcards
okera ea kake,me incliné.,flashcards
enra aibake,lo intenté.,flashcards
tom riki ea,soy tom.,flashcards
xoa riki ea,estoy gordo.,flashcards
xoa riki ea,soy gorda.,flashcards
eara jaskara ribi iki,estoy afectado.,flashcards
yosi riki ea,soy viejo.,flashcards
rabin riki ea,soy tímido.,flashcards
mecha riki ea,estoy mojada.,flashcards
jakon riki,está bien.,flashcards
ea riki,soy yo.,flashcards
ea ribi,"yo, también.",flashcards
eara jopariai,nos vemos.,flashcards
tomanra piibake,tom comió.,flashcards
tomra ishtoibake,tom corrió.,flashcards
tomanra kananke,tom ganó.,flashcards
wenixon ea manawe,espérame despierto.,flashcards
nonra masa shinanai,nos preocupamos.,flashcards
nonra onanke,lo sabemos.,flashcards
¿tsonki piia?,¿quién comió?,flashcards
¿tsoaki ishtoibata?,¿quién corría?,flashcards
¿tsoaki ishtoa?,¿quién corrió?,flashcards
¿tsonki kanana?,¿quién ganó?,flashcards
minra kananke,has ganado.,flashcards
¿xoarin ea?,¿estoy gordo?,flashcards
maxkocha yoiwe,sea breve.,flashcards
maxkocha yoikanwe,sean breves.,flashcards
jakonres iwe,estate quieto.,flashcards
nato jakon awe,arregla esto.,flashcards
¡jakon akin shinanwe!,¡piénsalo bien!,flashcards
¡jakon tee!,¡buen trabajo!,flashcards
jakon winowe,pásala bien.,flashcards
jakon winokanwe,pásenla bien.,flashcards
jara yoyo ike,él habló.,flashcards
janra tanai,él prueba.,flashcards
¡ishtontani jowe!,¡date prisa!,flashcards
eara yosi iki,estoy viejo.,flashcards
ea kati atipana,puedo ir.,flashcards
enra ake,lo hice.,flashcards
eara shinanbenoke,lo olvidé.,flashcards
moara en ninkake,lo entiendo.,flashcards
eara jaya iki,lo tengo.,flashcards
enra ayamai,me niego.,flashcards
enra oinke,lo vi.,flashcards
eara baneke,me quedé.,flashcards
enra kopiakai,yo pagaré.,flashcards
eara joribake,he vuelto.,flashcards
manko riki ea,soy calvo.,flashcards
manko riki ea,estoy calvo.,flashcards
jakon riki ea,estoy calmado.,flashcards
jakon riki ea,estoy tranquilo.,flashcards
enra keyoke,he terminado.,flashcards
jakon akin akai riki ea,soy justo.,flashcards
jakon riki ea,estoy perfectamente.,flashcards
¡eabicho riki!,¡soy libre!,flashcards
poto riki ea,estoy lleno.,flashcards
poto riki ea,estoy llena.,flashcards
neno riki ea,estoy aquí.,flashcards
jakomacha riki ea,estoy herido.,flashcards
yantanra nokoibake,llego tarde.,flashcards
jawe ayamai riki ea,soy vago.,flashcards
jaweranora ea ibirai,estoy perdida.,flashcards
jakoma riki ea,soy malo.,flashcards
jaweyomaobi riki ea,soy pobre.,flashcards
icha jawekiya riki ea,soy rica.,flashcards
icha jawekiya riki ea,soy rico.,flashcards
isini riki ea,estoy enferma.,flashcards
oshicha riki ea,soy delgado.,flashcards
keresma riki ea,estoy limpio.,flashcards
xana riki ea,estoy calentito.,flashcards
koshiyoma riki ea,estoy débil.,flashcards
moa atires riki ea,soy listo.,flashcards
janra akinai,eso ayuda.,flashcards
tom riki,es tom.,flashcards
osanti riki ja,es divertido.,flashcards
mina riki,es suyo.,flashcards
bena riki,es nuevo.,flashcards
joshin riki,es rojo.,flashcards
onis riki,es triste.,flashcards
ebe wanowe,cásate conmigo.,flashcards
¿ea kati atipana?,¿puedo ir?,flashcards
jara joibake,ella vino.,flashcards
jara mawaibake,ella murió.,flashcards
jara ishtoai,ella corre.,flashcards
neno yakawe,siéntate aquí.,flashcards
jabaonra kanainbake,ellos ganaron.,flashcards
tomra joibake,tom vino.,flashcards
tomra jansoibake,tom mintió.,flashcards
tomasra jansoai,tomás miente.,flashcards
tomanra ayamaibake,tom perdió.,flashcards
tomanra kopiaibake,tom pagó.,flashcards
tomanra tee jeneibake,tom renunció.,flashcards
tomra nonoibake,tom nadó.,flashcards
tomra wini bake,tom lloró.,flashcards
nato tanakanwe,prueben esto.,flashcards
nato tanawe,prueba esto.,flashcards
nato awe,usa esto.,flashcards
tananon ikanwe,lo intentamos.,flashcards
jakon riki noa,estamos bien.,flashcards
¿jawe kopi?,¿para qué?,flashcards
¿tsoaki joa?,¿quién vino?,flashcards
¿tsoaki mawata?,¿quién murió?,flashcards
¿tsoaki nonoibata?,¿quién nadó?,flashcards
mia pari,tú primero.,flashcards
mia pari,usted primero.,flashcards
wishawe ¡chii!,apunta. ¡fuego!,flashcards
neri jowe,venid aquí.,flashcards
jakiribi jowe,vuelve pronto.,flashcards
rama awe,hazlo ahora.,flashcards
¡kikin jakon!,¡es estupendo!,flashcards
nato awe,tienta esto.,flashcards
nato yatanwe,agarra esto.,flashcards
